category,categoryLabel,source,line,text
missions_events_relics,"Missions, events, relics, medals",assets,28349,Guadagna {0} medaglie durante l'evento Cthulhu.
missions_events_relics,"Missions, events, relics, medals",assets,28351,hrend des Cthulhu-Events.
missions_events_relics,"Missions, events, relics, medals",assets,28353,medallas durante el evento Cthulhu.
missions_events_relics,"Missions, events, relics, medals",assets,28354,Ganhe {0} medalhas durante o evento Cthulhu
missions_events_relics,"Missions, events, relics, medals",assets,31134,Earn {0} medals during the Cyberpunk event
missions_events_relics,"Missions, events, relics, medals",assets,31138,Guadagna {0} medaglie durante l'evento Cyberpunk.
missions_events_relics,"Missions, events, relics, medals",assets,31140,hrend des Cyberpunk-Events.
missions_events_relics,"Missions, events, relics, medals",assets,31142,medallas durante el evento Ciberpunk.
missions_events_relics,"Missions, events, relics, medals",assets,31143,Ganhe {0} medalhas durante o evento Cyberpunk
missions_events_relics,"Missions, events, relics, medals",assets,31149,Earn {0} medals during the Crystal Cave event
missions_events_relics,"Missions, events, relics, medals",assets,31153,Guadagna {0} medaglie durante l'evento Grotta di cristallo.
missions_events_relics,"Missions, events, relics, medals",assets,31156,hlen-Events.
missions_events_relics,"Missions, events, relics, medals",assets,31158,medallas durante el evento Cueva de cristal.
missions_events_relics,"Missions, events, relics, medals",assets,31159,Ganhe {0} medalhas durante o evento Caverna de Cristal
missions_events_relics,"Missions, events, relics, medals",assets,31165,Earn {0} medals during the Amusement Park event
missions_events_relics,"Missions, events, relics, medals",assets,31169,Guadagna {0} medaglie durante l'evento Parco di divertimenti.
missions_events_relics,"Missions, events, relics, medals",assets,31172,gungspark-Events.;
missions_events_relics,"Missions, events, relics, medals",assets,31174,medallas durante el evento Parque de atracciones.
missions_events_relics,"Missions, events, relics, medals",assets,31175,Ganhe {0} medalhas durante o evento Parque de Divers
missions_events_relics,"Missions, events, relics, medals",assets,31181,Earn {0} medals during the Valentine event
missions_events_relics,"Missions, events, relics, medals",assets,31185,Guadagna {0} medaglie durante l'evento San Valentino.
missions_events_relics,"Missions, events, relics, medals",assets,31187,hrend des Valentinstags-Events.
missions_events_relics,"Missions, events, relics, medals",assets,31189,medallas durante el evento Valent
missions_events_relics,"Missions, events, relics, medals",assets,31190,Ganhe {0} medalhas durante o evento S
missions_events_relics,"Missions, events, relics, medals",assets,32616,Earn {0} medals during the Valentines event
missions_events_relics,"Missions, events, relics, medals",assets,32620,Ottieni {0} medaglie durante l'evento San Valentino.8
missions_events_relics,"Missions, events, relics, medals",assets,32622,hrend des Valentinstag-Events.3
missions_events_relics,"Missions, events, relics, medals",assets,32624,medallas durante el evento San Valent
missions_events_relics,"Missions, events, relics, medals",assets,32625,Ganhe {0} medalhas durante o evento S
missions_events_relics,"Missions, events, relics, medals",assets,32632,Earn {0} medals during the Glitch event
missions_events_relics,"Missions, events, relics, medals",assets,32636,Ottieni {0} medaglie durante l'evento Glitch.
missions_events_relics,"Missions, events, relics, medals",assets,32638,hrend des Glitch-Events.
missions_events_relics,"Missions, events, relics, medals",assets,32640,medallas durante el evento Fallo.
missions_events_relics,"Missions, events, relics, medals",assets,32641,Ganhe {0} medalhas durante o evento PaneH
missions_events_relics,"Missions, events, relics, medals",assets,32946,Requires event boost to unlock
missions_events_relics,"Missions, events, relics, medals",assets,32951,Richiede la promozione dell'evento per essere sbloccato
missions_events_relics,"Missions, events, relics, medals",assets,32952,tigt Event-Boost zum Freischalten
missions_events_relics,"Missions, events, relics, medals",assets,32953,Requiere el potenciador de evento para desbloquear.
missions_events_relics,"Missions, events, relics, medals",assets,32955,o de evento para desbloquear
missions_events_relics,"Missions, events, relics, medals",assets,33310,The {0} Event is live!
missions_events_relics,"Missions, events, relics, medals",assets,33312,L'evento {0}
missions_events_relics,"Missions, events, relics, medals",assets,33314,Das {0}-Event ist da!
missions_events_relics,"Missions, events, relics, medals",assets,33315,El evento {0} est
missions_events_relics,"Missions, events, relics, medals",assets,33317,O evento {0} come
missions_events_relics,"Missions, events, relics, medals",assets,34122,ROTATING RELICS
missions_events_relics,"Missions, events, relics, medals",assets,34184,If Event Boost purchased)
missions_events_relics,"Missions, events, relics, medals",assets,34188,Se la promozione dell'evento
missions_events_relics,"Missions, events, relics, medals",assets,34190,Bei Kauf von Event-Boost&
missions_events_relics,"Missions, events, relics, medals",assets,34192,el potenciador de evento
missions_events_relics,"Missions, events, relics, medals",assets,34194,o de Evento for comprado-
missions_events_relics,"Missions, events, relics, medals",assets,34195,Event Boost
missions_events_relics,"Missions, events, relics, medals",assets,34211,Access to 2 unique relics
missions_events_relics,"Missions, events, relics, medals",assets,34222,x2 This event (retroactive)
missions_events_relics,"Missions, events, relics, medals",assets,34226,x2 in questo evento (retroattivo)
missions_events_relics,"Missions, events, relics, medals",assets,34227,r dieses Event (r
missions_events_relics,"Missions, events, relics, medals",assets,34229,El doble en este evento (retroactivo)
missions_events_relics,"Missions, events, relics, medals",assets,34230,x2 este evento (retroativo)
missions_events_relics,"Missions, events, relics, medals",assets,34232,Any medals earned from already completed missions are doubled
missions_events_relics,"Missions, events, relics, medals",assets,34233,The extra medals contribute to the progress bar for event relics
missions_events_relics,"Missions, events, relics, medals",assets,34234,"To unlock event boost relics, you must achieve the progress required via earning medals"
missions_events_relics,"Missions, events, relics, medals",assets,34235,Event boost is active only for this event
missions_events_relics,"Missions, events, relics, medals",assets,34237,dailles obtenues pour des missions d
missions_events_relics,"Missions, events, relics, medals",assets,34253,Le medaglie extra contribuiscono alla barra di progresso delle reliquie evento.
missions_events_relics,"Missions, events, relics, medals",assets,34254,"Per sbloccare le reliquie della promozione dell'evento, devi raggiungere il progresso richiesto ottenendo medaglie."
missions_events_relics,"Missions, events, relics, medals",assets,34255,La promozione dell'evento
missions_events_relics,"Missions, events, relics, medals",assets,34256,attiva solo per questo evento.
missions_events_relics,"Missions, events, relics, medals",assets,34261,r Event-Relikte.
missions_events_relics,"Missions, events, relics, medals",assets,34262,"Um Event-Boost-Relikte freizuschalten, musst du den erforderlichen Fortschritt erreichen, indem du Medaillen verdienst."
missions_events_relics,"Missions, events, relics, medals",assets,34263,Der Event-Boost ist nur f
missions_events_relics,"Missions, events, relics, medals",assets,34264,r dieses Event aktiv.P
missions_events_relics,"Missions, events, relics, medals",assets,34266,Las medallas adicionales contribuyen a la barra de progreso de reliquias de evento
missions_events_relics,"Missions, events, relics, medals",assets,34267,"Para desbloquear las reliquias de potenciadores de evento, debes lograr el progreso necesario ganando medallas"
missions_events_relics,"Missions, events, relics, medals",assets,34268,El potenciador de evento est
missions_events_relics,"Missions, events, relics, medals",assets,34269,activo solo durante este evento.
missions_events_relics,"Missions, events, relics, medals",assets,34276,quias de evento
missions_events_relics,"Missions, events, relics, medals",assets,34279,"o de evento, voc"
missions_events_relics,"Missions, events, relics, medals",assets,34283,o de evento s
missions_events_relics,"Missions, events, relics, medals",assets,34284,fica ativo neste evento
missions_events_relics,"Missions, events, relics, medals",assets,34502,Earn {0} medals during the Neuron event
missions_events_relics,"Missions, events, relics, medals",assets,34506,Ottieni {0} medaglie durante l'evento Neurone.
missions_events_relics,"Missions, events, relics, medals",assets,34508,hrend des Neuron-Events.
missions_events_relics,"Missions, events, relics, medals",assets,34510,medallas durante el evento Neurona.
missions_events_relics,"Missions, events, relics, medals",assets,34511,Ganhe {0} medalhas durante o evento Neur
missions_events_relics,"Missions, events, relics, medals",assets,34580,Only available this Event!
missions_events_relics,"Missions, events, relics, medals",assets,34583,Disponibile solo durante questo evento!
missions_events_relics,"Missions, events, relics, medals",assets,34586,Disponible solo para este evento!
missions_events_relics,"Missions, events, relics, medals",assets,34588,vel apenas neste evento!
missions_events_relics,"Missions, events, relics, medals",assets,34590,2x Event Rewards (Retroactive!)
missions_events_relics,"Missions, events, relics, medals",assets,34595,Ricompense evento raddoppiate (retroattive!)*
missions_events_relics,"Missions, events, relics, medals",assets,34596,Doppelte Event-Belohnungen (r
missions_events_relics,"Missions, events, relics, medals",assets,34598,Recompensas del evento x2 (retroactivas)!
missions_events_relics,"Missions, events, relics, medals",assets,34599,Recompensas do evento em dobro (retroativas!)
missions_events_relics,"Missions, events, relics, medals",assets,34601,Unique Relics!
missions_events_relics,"Missions, events, relics, medals",assets,34674,Module Event
missions_events_relics,"Missions, events, relics, medals",assets,34676,Evento del modulo
missions_events_relics,"Missions, events, relics, medals",assets,34678,Evento del m
missions_events_relics,"Missions, events, relics, medals",assets,34680,Evento do m
missions_events_relics,"Missions, events, relics, medals",assets,34710,RELICS
missions_events_relics,"Missions, events, relics, medals",assets,34719,EVENT
